path,label
./fer2013/resize/train/embarrassed/Training_12158244.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12195792.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12201653.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12202040.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12232006.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12234485.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12244074.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1226915.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12279385.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12303045.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12345758.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12371373.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12461357.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12508869.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12531879.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12603447.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12614811.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12628387.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12664104.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12700778.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12701265.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12766023.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12769419.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12799712.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12807458.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12861361.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12899097.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12940037.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12946638.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_12961753.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13005739.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13012601.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13047011.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13073205.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13120346.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13164361.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13177138.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13290427.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13304470.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13337166.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13352241.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13411464.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13505693.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13507284.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13536574.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1353800.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13560897.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13566153.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13566731.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1359028.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13649161.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13662166.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13672568.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13680800.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13719663.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13763193.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13818528.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13827933.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13876471.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13920844.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13944976.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13953991.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_13956970.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14015217.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14111775.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14174421.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14180237.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14181980.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14262740.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1428120.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14309166.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1431119.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14413710.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14450992.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14489255.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14497906.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14647859.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14655080.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14714646.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1474328.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14757341.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14776203.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14826573.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14837097.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14849177.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14870436.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14902966.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14921379.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_14942282.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15003656.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15062923.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15066943.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15110521.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15117060.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15146606.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15178793.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15185514.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15247308.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1525314.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15256963.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15287228.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15323179.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15408922.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15512524.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15607524.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15636482.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15709087.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15712444.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15745777.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15767443.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15768718.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15865925.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15916321.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15934906.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15950.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15983469.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_15995499.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16034087.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1603608.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16088730.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16136033.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16167595.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1617948.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16199219.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16226895.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16266086.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16294445.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16312071.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16321747.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16334762.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16420657.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16429211.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16433189.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16444708.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16470351.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16471218.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16491729.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16516015.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16521671.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16602311.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16640994.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16672930.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16693385.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16746593.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1676849.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16801148.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16805119.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16813505.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16829753.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16848087.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16890418.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_16990037.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17003206.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_170069.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17107616.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17108365.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17123874.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17189137.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17221105.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17267908.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17274866.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17280918.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17288073.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17296801.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1730563.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17314019.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17368903.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17372173.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17425381.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17434162.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17460065.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17463327.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17467404.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17482143.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17551031.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17581481.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17613129.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17647712.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17667945.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17672891.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17687689.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17696053.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17699869.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17717920.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17718809.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1774788.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17771777.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17819357.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17838330.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17849181.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17864264.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17875076.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17904067.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17913581.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17918586.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17950187.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17951606.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17974251.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17977897.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_17999940.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18005165.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18045108.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18094975.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18101628.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18151421.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1817980.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1820471.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18233072.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18242278.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18258894.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18278001.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18294833.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18318766.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18351925.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18366028.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18390837.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18394138.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18400298.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18420260.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18446635.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18485764.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18520535.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18553978.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18561902.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18567821.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18652711.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18684836.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18692270.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18707436.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18741221.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18826676.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18844358.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18866234.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18867787.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18954209.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18960850.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18962273.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18964491.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_18999272.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19011238.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19028689.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19085888.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19120388.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_191269.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1915427.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19163843.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19190929.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1921095.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19226757.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19234021.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19235807.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19236698.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19259415.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19360260.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19361621.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19415510.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_1943322.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19549301.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19698228.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19698450.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19724889.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19728155.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19735034.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19761162.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19773644.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19777085.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19848547.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19900813.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_19989246.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2001220.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20040269.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20070872.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20115535.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20153408.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20264733.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20267117.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20375434.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20438552.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2046171.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20471216.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20493070.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20524761.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20527420.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2053636.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20594844.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20596165.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20600270.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20689480.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20709445.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20729084.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20746885.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20855507.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2089965.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20927798.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20965608.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_20969742.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21060815.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21144450.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21210909.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21272582.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21299920.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21329364.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21394623.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21489080.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2159810.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21598338.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2167273.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21673876.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21680597.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21686077.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21687653.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21700458.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21704785.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21712581.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21755910.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21759926.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21779986.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21789305.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21823554.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21827533.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_2182847.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21892232.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21949931.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21963518.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21976886.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_21980156.jpg,embarrassed
./fer2013/resize/train/embarrassed/Training_22022652.jpg,embarrassed
